,anneal_temp_unit,anneal_temperature,anneal_time,anneal_time_unit,contributor_key,cool_method,detector,label,magnification,micrograph_id,micron_bar,micron_bar_px,micron_bar_units,path,primary_microconstituent,sample_id,sample_key
1391,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,982x,1392,20.0,103,um,micrograph1392.tif,spheroidite,36.0,36.0
1392,,,,,2,,SE,SIS_XL.TIF,3437x,1393,5.0,90,um,micrograph1393.tif,pearlite,47.0,47.0
1393,C,970.0,3.0,H,2,Q,SE,AC1 970C 3H Q,98X,1394,200.0,103,um,micrograph1394.tif,network,37.0,37.0
1394,,,,,2,,SE,,786x,1395,20.0,83,um,micrograph1395.tif,pearlite+widmanstatten,,
1395,,,,,2,,BSE,SIS_XL.TIF,1178X,1396,20.0,124,um,micrograph1396.tif,martensite,47.0,47.0
1396,,,,,2,,SE,SIS_XL.TIF,34372X,1397,500.0,90,nm,micrograph1397.tif,pearlite,47.0,47.0
1397,,,,,2,,SE,,982x,1398,20.0,103,um,micrograph1398.tif,pearlite+spheroidite,,
1398,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M 65C 4H FC,98X,1399,200.0,103,um,micrograph1399.tif,network,31.0,31.0
1399,,,,,2,,SE,AC1 + vickers mark,2455X,1400,10.0,129,um,micrograph1400.tif,pearlite,3.0,3.0
1400,,,,,2,,SE,AC1 + vickers mark,6383X,1401,2.0,67,um,micrograph1401.tif,sample,3.0,3.0
1401,,,,,2,,SE,SIS_XL.TIF,1964X,1402,10.0,103,um,micrograph1402.tif,,47.0,47.0
1402,,,,,2,,BSE,SIS_XL.TIF,491x,1403,50.0,129,um,micrograph1403.tif,crack,47.0,47.0
1403,C,800.0,24.0,H,2,Q,SE,AC1 800C 24H Q,1964X,1404,10.0,103,um,micrograph1404.tif,spheroidite,13.0,13.0
1404,C,800.0,90.0,M,2,Q,SE,AC1 800C 900C 970C 90M Q,,1405,100.0,103,um,micrograph1405.tif,network,11.0,11.0
1405,,,,,2,,SE,SIS_XL.TIF,24551X,1406,1.0,129,um,micrograph1406.tif,pearlite,47.0,47.0
1406,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,4910X,1407,5.0,129,um,micrograph1407.tif,spheroidite,32.0,32.0
1407,C,800.0,24.0,H,2,Q,SE,AC1 800C 24H Q,98x,1408,200.0,103,um,micrograph1408.tif,network,6.0,6.0
1408,C,970.0,3.0,H,2,Q,SE,AC1 970C 3H Q,98X,1409,200.0,103,um,micrograph1409.tif,network,37.0,37.0
1409,,,,,2,,SE,,,1410,2.0,103,um,micrograph1410.tif,quality,,
1410,C,800.0,24.0,H,2,Q,SE,AC1 800C 24H Q,982x,1411,20.0,103,um,micrograph1411.tif,spheroidite,13.0,13.0
1411,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,98x,1412,200.0,103,um,micrograph1412.png,network,36.0,36.0
1412,,,,,2,,SE,SIS_XL.TIF,491x,1413,50.0,129,um,micrograph1413.tif,hole,47.0,47.0
1413,,,,,2,,SE,,4910X,1414,5.0,129,um,micrograph1414.tif,pearlite+spheroidite,,
1414,C,900.0,3.0,H,2,Q,SE,AC1 900C 3H Q,1964X,1415,10.0,103,um,micrograph1415.tif,spheroidite+widmanstatten,21.0,21.0
1415,,,,,2,,BSE,,638x,1416,20.0,67,um,micrograph1416.tif,,,
1416,,,,,2,,SE,,786x,1417,20.0,83,um,micrograph1417.tif,pearlite+widmanstatten,,
1417,,,,,2,,BSE,,4910X,1418,5.0,129,um,micrograph1418.tif,hole,,
1418,,,,,2,,SE,,49X,1419,500.0,129,um,micrograph1419.tif,sample,,
1419,,,,,2,,SE,AC1 + vickers mark,98x,1420,200.0,103,um,micrograph1420.tif,network,3.0,3.0
1420,,,,,2,,BSE,,982x,1421,20.0,103,um,micrograph1421.tif,quality,,
1421,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,3437X,1422,5.0,90,um,micrograph1422.tif,spheroidite,40.0,40.0
1422,C,800.0,24.0,H,2,Q,SE,AC1 800C 24H Q,982x,1423,20.0,103,um,micrograph1423.tif,spheroidite,13.0,13.0
1423,,,,,2,,SE,AC1 IS1010H 35X etched,1473X,1424,20.0,154,um,micrograph1424.tif,martensite,41.0,41.0
1424,C,800.0,8.0,H,2,Q,SE,AC1 800C 8H Q,4910X,1425,5.0,129,um,micrograph1425.tif,,16.0,16.0
1425,C,900.0,24.0,H,2,Q,SE,AC1 900C 24H Q,982x,1426,20.0,103,um,micrograph1426.tif,spheroidite,20.0,20.0
1426,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,982x,1427,20.0,103,um,micrograph1427.tif,spheroidite,36.0,36.0
1427,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,98X,1428,200.0,103,um,micrograph1428.tif,,25.0,25.0
1428,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,246x,1429,100.0,129,um,micrograph1429.tif,,24.0,24.0
1429,,,,,2,,SE,,491x,1430,50.0,129,um,micrograph1430.tif,,,
1430,,,,,2,,SE,SIS_XL.TIF,491x,1431,50.0,129,um,micrograph1431.tif,spheroidite+widmanstatten,47.0,47.0
1431,,,,,2,,SE,,3437X,1432,5.0,90,um,micrograph1432.tif,pearlite+spheroidite,,
1432,,,,,2,,SE,,4910X,1433,5.0,129,um,micrograph1433.tif,pearlite+spheroidite,,
1433,,,,,2,,SE,SIS_XL.TIF,344x,1434,50.0,90,um,micrograph1434.tif,,47.0,47.0
1434,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,4910X,1435,5.0,129,um,micrograph1435.tif,spheroidite+widmanstatten,34.0,34.0
1435,,,,,2,,SE,AC1 + vickers mark,98x,1436,200.0,103,um,micrograph1436.tif,network,3.0,3.0
1436,,,,,2,,BSE,SIS_XL.TIF,,1437,2.0,103,um,micrograph1437.tif,,47.0,47.0
1437,,,,,2,,BSE,,1964X,1438,10.0,103,um,micrograph1438.tif,,,
1438,C,970.0,24.0,H,2,FC,BSE,AC1 970C 24H FC,1473X,1439,20.0,154,um,micrograph1439.tif,sample,30.0,30.0
1439,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,638x,1440,20.0,67,um,micrograph1440.tif,spheroidite,25.0,25.0
1440,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M 65C 4H FC,3437X,1441,5.0,90,um,micrograph1441.tif,pearlite+spheroidite,31.0,31.0
1441,C,800.0,3.0,H,2,Q,SE,AC1 800C 3H Q,4910X,1442,5.0,129,um,micrograph1442.tif,crack,14.0,14.0
1442,,,,,2,,BSE,SIS_XL.TIF,98x,1443,200.0,103,um,micrograph1443.tif,crack,47.0,47.0
1443,,,,,2,,SE,SIS_XL.TIF,98X,1444,200.0,103,um,micrograph1444.tif,network,47.0,47.0
1444,,,,,2,,BSE,,4910X,1445,5.0,129,um,micrograph1445.tif,hole,,
1445,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,49X,1446,500.0,129,um,micrograph1446.tif,network,33.0,33.0
1446,C,900.0,90.0,M,2,Q,SE,AC1 900C 90M Q,4910X,1447,5.0,129,um,micrograph1447.tif,spheroidite,23.0,23.0
1447,,,,,2,,SE,,49X,1448,500.0,129,um,micrograph1448.tif,sample,,
1448,,,,,2,,SE,AC1 IS1010H 35X etched,,1449,10.0,129,um,micrograph1449.tif,martensite,41.0,41.0
1449,,,,,2,,SE,,11785x,1450,2.0,124,um,micrograph1450.tif,pearlite+spheroidite,,
1450,,,,,2,,BSE,Gaunt - Utah 1.5 yr explant M,,1451,200.0,105,um,micrograph1451.tif,network,43.0,43.0
1451,,,,,2,,SE,SIS_XL.TIF,4910X,1452,5.0,129,um,micrograph1452.tif,pearlite,47.0,47.0
1452,,,,,2,,SE,IN3 Unetched,4910X,1453,5.0,129,um,micrograph1453.tif,hole,45.0,45.0
1453,C,970.0,3.0,H,2,Q,SE,AC1 970C 3H Q,98X,1454,200.0,103,um,micrograph1454.tif,network,37.0,37.0
1454,,,,,2,,SE,,3437X,1455,5.0,90,um,micrograph1455.tif,pearlite+spheroidite,,
1455,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,3437X,1456,5.0,90,um,micrograph1456.tif,spheroidite,40.0,40.0
1456,C,970.0,90.0,M,2,AR,SE,AC1 970C 90M AR,491x,1457,50.0,129,um,micrograph1457.tif,spheroidite,29.0,29.0
1457,,,,,2,,SE,,6383X,1458,2.0,67,um,micrograph1458.tif,pearlite+spheroidite,,
1458,,,,,2,,BSE,,491x,1459,50.0,129,um,micrograph1459.tif,,,
1459,,,,,2,,SE,,49X,1460,500.0,129,um,micrograph1460.tif,,,
1460,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,344x,1461,50.0,90,um,micrograph1461.tif,quality,24.0,24.0
1461,,,,,2,,BSE,SIS_XL.TIF,,1462,500.0,129,um,micrograph1462.tif,crack,47.0,47.0
1462,C,970.0,24.0,H,2,Q,BSE,AC1 970C 24H Q,344x,1463,50.0,90,um,micrograph1463.tif,,24.0,24.0
1463,,,,,2,,SE,SIS_XL.TIF,98X,1464,200.0,103,um,micrograph1464.tif,crack,47.0,47.0
1464,,,,,2,,SE,SIS_XL.TIF,98X,1465,200.0,103,um,micrograph1465.bmp,indent,47.0,47.0
1465,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,1964X,1466,10.0,103,um,micrograph1466.tif,spheroidite,36.0,36.0
1466,,,,,2,,SE,SIS_XL.TIF,63833X,1467,200.0,67,nm,micrograph1467.tif,pearlite,47.0,47.0
1467,C,970.0,3.0,H,2,Q,SE,AC1 970C 3H Q,98x,1468,200.0,103,um,micrograph1468.tif,network,26.0,26.0
1468,C,900.0,3.0,H,2,Q,SE,AC1 900C 3H Q,982x,1469,20.0,103,um,micrograph1469.tif,spheroidite,21.0,21.0
1469,,,,,2,,BSE,SIS_XL.TIF,1473X,1470,20.0,154,um,micrograph1470.tif,hole,47.0,47.0
1470,C,970.0,24.0,H,2,FC,SE,AC1 970C 24H FC,,1471,10.0,129,um,micrograph1471.tif,sample,30.0,30.0
1471,,,,,2,,SE,IN1 Etched Sample,49102x,1472,500.0,129,nm,micrograph1472.tif,quality,44.0,44.0
1472,,,,,2,,SE,IN1 Etched Sample,,1473,2.0,103,um,micrograph1473.tif,pearlite,44.0,44.0
1473,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,3437X,1474,5.0,90,um,micrograph1474.tif,spheroidite,40.0,40.0
1474,,,,,2,,BSE,AC1 + vickers mark,,1475,100.0,103,um,micrograph1475.tif,indent,3.0,3.0
1475,C,970.0,24.0,H,2,FC,SE,AC1 970C 24H FC,35x,1476,500.0,92,um,micrograph1476.tif,sample,30.0,30.0
1476,,,,,2,,SE,SIS_XL.TIF,491x,1477,50.0,129,um,micrograph1477.bmp,indent,47.0,47.0
1477,,,,,2,,BSE,,,1478,2.0,103,um,micrograph1478.tif,quality,,
1478,,,,,2,,SE,ET Gyro,,1479,500.0,129,um,micrograph1479.tif,network,42.0,42.0
1479,,,,,2,,SE,,4910X,1480,5.0,129,um,micrograph1480.tif,quality,,
1480,,,,,2,,SE,SIS_XL.TIF,98X,1481,200.0,103,um,micrograph1481.tif,,47.0,47.0
1481,C,800.0,3.0,H,2,Q,SE,AC1 800C 3H Q,,1482,2.0,103,um,micrograph1482.tif,spheroidite,14.0,14.0
1482,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,982x,1483,20.0,103,um,micrograph1483.tif,spheroidite,39.0,39.0
1483,,,,,2,,SE,IN3 Unetched,4910x,1484,5.0,129,um,micrograph1484.tif,crack,45.0,45.0
1484,,,,,2,,SE,SIS_XL.TIF,98X,1485,200.0,103,um,micrograph1485.tif,network,47.0,47.0
1485,,,,,2,,SE,,98X,1486,200.0,103,um,micrograph1486.tif,quality,,
1486,,,,,2,,SE,,49X,1487,500.0,129,um,micrograph1487.tif,network,,
1487,,,,,2,,BSE,SIS_XL.TIF,1473X,1488,20.0,154,um,micrograph1488.bmp,crack,47.0,47.0
1488,,,,,2,,BSE,,1964X,1489,10.0,103,um,micrograph1489.tif,pearlite+spheroidite,,
1489,C,970.0,3.0,H,2,Q,,AC1 970C 3H Q,98x,1490,200.0,103,um,micrograph1490.png,network,37.0,37.0
1490,,,,,2,,SE,SIS_XL.TIF,49X,1491,500.0,129,um,micrograph1491.tif,crack,47.0,47.0
1491,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M FC,638x,1492,20.0,67,um,micrograph1492.tif,spheroidite+widmanstatten,35.0,35.0
1492,,,,,2,,BSE,IN3 Unetched,3437x,1493,5.0,90,um,micrograph1493.tif,crack,45.0,45.0
1493,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M 65C 4H FC,246x,1494,100.0,129,um,micrograph1494.tif,sample,31.0,31.0
1494,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M 65C 4H FC,,1495,100.0,103,um,micrograph1495.tif,sample,31.0,31.0
1495,,,,,2,,BSE,Midrex DRI,98x,1496,200.0,103,um,micrograph1496.tif,sample,46.0,46.0
1496,,,,,2,,BSE,,3437x,1497,5.0,90,um,micrograph1497.tif,pearlite,,
1497,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M FC,,1498,100.0,103,um,micrograph1498.tif,sample,35.0,35.0
1498,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M FC,6383X,1499,2.0,67,um,micrograph1499.tif,quality,35.0,35.0
1499,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,7856X,1500,2.0,83,um,micrograph1500.tif,spheroidite+widmanstatten,34.0,34.0
1500,,,,,2,,SE,ET Gyro,,1501,2.0,103,um,micrograph1501.tif,pearlite,42.0,42.0
1501,,,,,2,,SE,,3437x,1502,5.0,90,um,micrograph1502.tif,pearlite+spheroidite,,
1502,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M FC,,1503,2.0,103,um,micrograph1503.tif,pearlite+spheroidite,35.0,35.0
1503,,,,,2,,SE,,49X,1504,500.0,129,um,micrograph1504.tif,network,,
1504,,,,,2,,SE,IN3 Unetched,638x,1505,20.0,67,um,micrograph1505.tif,crack,45.0,45.0
1505,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,1964X,1506,10.0,103,um,micrograph1506.tif,spheroidite,25.0,25.0
1506,C,900.0,90.0,M,2,Q,SE,AC1 900C 90M Q,4910X,1507,5.0,129,um,micrograph1507.tif,spheroidite,23.0,23.0
1507,,,,,2,,SE,,49X,1508,500.0,129,um,micrograph1508.tif,sample,,
1508,,,,,2,,BSE,SIS_XL.TIF,4910X,1509,5.0,129,um,micrograph1509.tif,pearlite,47.0,47.0
1509,C,970.0,3.0,H,2,Q,SE,AC1 970C 3H Q,,1510,100.0,103,um,micrograph1510.tif,network,26.0,26.0
1510,,,,,2,,BSE,SIS_XL.TIF,491x,1511,50.0,129,um,micrograph1511.tif,crack,47.0,47.0
1511,,,,,2,,SE,,,1512,100.0,103,um,micrograph1512.tif,,,
1512,,,,,2,,BSE,,,1513,10.0,129,um,micrograph1513.tif,pearlite+spheroidite,,
1513,,,,,2,,SE,,19641x,1514,1.0,103,um,micrograph1514.tif,pearlite+spheroidite,,
1514,C,800.0,24.0,H,2,Q,SE,AC1 800C 24H Q,4910X,1515,5.0,129,um,micrograph1515.tif,spheroidite,6.0,6.0
1515,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,982x,1516,20.0,103,um,micrograph1516.tif,spheroidite,39.0,39.0
1516,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,3437X,1517,5.0,90,um,micrograph1517.tif,spheroidite,33.0,33.0
1517,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,982x,1518,20.0,103,um,micrograph1518.tif,spheroidite,24.0,24.0
1518,,,,,2,,SE,SIS_XL.TIF,47X,1519,500.0,123,um,micrograph1519.tif,network,47.0,47.0
1519,C,900.0,24.0,H,2,Q,SE,AC1 900C 24H Q,1964X,1520,10.0,103,um,micrograph1520.tif,spheroidite,20.0,20.0
1520,C,970.0,24.0,H,2,Q,BSE,AC1 970C 24H Q,491x,1521,50.0,129,um,micrograph1521.tif,spheroidite,24.0,24.0
1521,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,4910X,1522,5.0,129,um,micrograph1522.tif,spheroidite,34.0,34.0
1522,,,,,2,,SE,IN1 Etched Sample,,1523,10.0,129,um,micrograph1523.tif,,44.0,44.0
1523,C,800.0,3.0,H,2,Q,SE,AC1 800C 3H Q,982x,1524,20.0,103,um,micrograph1524.tif,spheroidite,14.0,14.0
1524,,,,,2,,SE,,4910X,1525,5.0,129,um,micrograph1525.tif,pearlite+spheroidite,,
1525,,,,,2,,SE,,,1526,10.0,129,um,micrograph1526.tif,pearlite+spheroidite,,
1526,,,,,2,,SE,,982x,1527,20.0,103,um,micrograph1527.tif,pearlite+spheroidite,,
1527,,,,,2,,SE,SIS_XL.TIF,982x,1528,20.0,103,um,micrograph1528.tif,spheroidite+widmanstatten,47.0,47.0
1528,,,,,2,,BSE,,,1529,500.0,129,um,micrograph1529.tif,,,
1529,,,,,2,,BSE,,,1530,500.0,129,um,micrograph1530.tif,,,
1530,,,,,2,,BSE,AC1 IS1010H 35X etched,1178X,1531,20.0,124,um,micrograph1531.tif,martensite,41.0,41.0
1531,,,,,2,,SE,,3437X,1532,5.0,90,um,micrograph1532.tif,pearlite+spheroidite,,
1532,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M 65C 4H FC,147x,1533,200.0,154,um,micrograph1533.tif,sample,31.0,31.0
1533,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,638x,1534,20.0,67,um,micrograph1534.tif,sample,40.0,40.0
1534,,,,,2,,SE,,982x,1535,20.0,103,um,micrograph1535.tif,,,
1535,C,800.0,8.0,H,2,Q,SE,AC 800C 8H Q,4910X,1536,5.0,129,um,micrograph1536.tif,spheroidite,2.0,2.0
1536,,,,,2,,SE,ET Gyro,19641x,1537,1.0,103,um,micrograph1537.tif,quality,42.0,42.0
1537,C,800.0,85.0,H,2,Q,SE,AC1 800C 85H Q,982x,1538,20.0,103,um,micrograph1538.tif,spheroidite,17.0,17.0
1538,,,,,2,,SE,,49X,1539,500.0,129,um,micrograph1539.tif,network,,
1539,,,,,2,,SE,,14731x,1540,2.0,154,um,micrograph1540.tif,pearlite,,
1540,,,,,2,,BSE,SIS_XL.TIF,786x,1541,20.0,83,um,micrograph1541.tif,hole,47.0,47.0
1541,,,,,2,,SE,,11785x,1542,2.0,124,um,micrograph1542.tif,pearlite,,
1542,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,19641X,1543,1.0,103,um,micrograph1543.tif,spheroidite,34.0,34.0
1543,,,,,2,,SE,,3437X,1544,5.0,90,um,micrograph1544.tif,pearlite,,
1544,,,,,2,,SE,SIS_XL.TIF,4910x,1545,5.0,129,um,micrograph1545.tif,quality,47.0,47.0
1545,,,,,2,,SE,ET Gyro,46X,1546,500.0,120,um,micrograph1546.tif,quality,42.0,42.0
1546,,,,,2,,SE,IN3 Unetched,34372X,1547,500.0,90,nm,micrograph1547.tif,quality,45.0,45.0
1547,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M FC,98X,1548,200.0,103,um,micrograph1548.tif,sample,35.0,35.0
1548,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,3437X,1549,5.0,90,um,micrograph1549.tif,spheroidite+widmanstatten,34.0,34.0
1549,,,,,2,,SE,,49102x,1550,500.0,129,nm,micrograph1550.tif,quality,,
1550,C,970.0,5.0,M,2,Q,SE,AC1 970C 5M Q,1178X,1551,20.0,124,um,micrograph1551.tif,spheroidite+widmanstatten,38.0,38.0
1551,,,,,2,,BSE,AC1 IS1010H 35X etched,98x,1552,200.0,103,um,micrograph1552.tif,martensite,41.0,41.0
1552,,,,,2,,SE,IN3 Unetched,246x,1553,100.0,129,um,micrograph1553.tif,crack,45.0,45.0
1553,,,,,2,,SE,ET Gyro,19641x,1554,1.0,103,um,micrograph1554.tif,pearlite,42.0,42.0
1554,C,970.0,3.0,H,2,Q,,AC1 970C 3H Q,1473X,1555,20.0,154,um,micrograph1555.tif,spheroidite,26.0,26.0
1555,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,,1556,10.0,129,um,micrograph1556.tif,spheroidite,32.0,32.0
1556,,,,,2,,SE,SIS_XL.TIF,982x,1557,20.0,103,um,micrograph1557.tif,,47.0,47.0
1557,C,970.0,3.0,H,2,Q,SE,AC1 970C 3H Q,98X,1558,200.0,103,um,micrograph1558.tif,network,37.0,37.0
1558,,,,,2,,BSE,ET Gyro,491x,1559,50.0,129,um,micrograph1559.tif,quality,42.0,42.0
1559,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,2455X,1560,10.0,129,um,micrograph1560.tif,spheroidite+widmanstatten,34.0,34.0
1560,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,98X,1561,200.0,103,um,micrograph1561.tif,network,25.0,25.0
1561,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,4910X,1562,5.0,129,um,micrograph1562.tif,spheroidite,32.0,32.0
1562,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,3437X,1563,5.0,90,um,micrograph1563.tif,,24.0,24.0
1563,,,,,2,,SE,SIS_XL.TIF,3437X,1564,5.0,90,um,micrograph1564.tif,,47.0,47.0
1564,C,970.0,90.0,M,2,AR,SE,AC1 970C 90M AR,79x,1565,200.0,83,um,micrograph1565.tif,network,29.0,29.0
1565,,,,,2,,BSE,SIS_XL.TIF,98x,1566,200.0,103,um,micrograph1566.bmp,indent,47.0,47.0
1566,,,,,2,,BSE,,491x,1567,50.0,129,um,micrograph1567.tif,,,
1567,,,,,2,,BSE,,,1568,2.0,103,um,micrograph1568.tif,crack,,
1568,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,1964X,1569,10.0,103,um,micrograph1569.png,spheroidite,36.0,36.0
1569,,,,,2,,BSE,,1178X,1570,20.0,124,um,micrograph1570.tif,pearlite+spheroidite,,
1570,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,1964X,1571,10.0,103,um,micrograph1571.png,spheroidite,36.0,36.0
1571,C,900.0,3.0,H,2,Q,SE,AC1 900C 3H Q,1964X,1572,10.0,103,um,micrograph1572.tif,spheroidite,21.0,21.0
1572,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,638x,1573,20.0,67,um,micrograph1573.tif,spheroidite+widmanstatten,34.0,34.0
1573,,,,,2,,SE,,982x,1574,20.0,103,um,micrograph1574.tif,pearlite+spheroidite,,
1574,,,,,2,,SE,,49X,1575,500.0,129,um,micrograph1575.tif,network,,
1575,,,,,2,,SE,SIS_XL.TIF,,1576,500.0,129,um,micrograph1576.tif,crack,47.0,47.0
1576,,,,,2,,SE,SIS_XL.TIF,,1577,100.0,103,um,micrograph1577.tif,crack,47.0,47.0
1577,,,,,2,,SE,,344x,1578,50.0,90,um,micrograph1578.tif,,,
1578,C,900.0,90.0,M,2,Q,SE,AC1 900C 90M Q,1964X,1579,10.0,103,um,micrograph1579.tif,spheroidite,23.0,23.0
1579,C,800.0,85.0,H,2,Q,SE,AC1 800C 85H Q,1964X,1580,10.0,103,um,micrograph1580.tif,spheroidite,18.0,18.0
1580,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,982x,1581,20.0,103,um,micrograph1581.tif,spheroidite,32.0,32.0
1581,,,,,2,,SE,,786x,1582,20.0,83,um,micrograph1582.tif,pearlite+spheroidite,,
1582,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M 65C 4H FC,98X,1583,200.0,103,um,micrograph1583.tif,network,31.0,31.0
1583,,,,,2,,SE,IN1 Etched Sample,,1584,500.0,129,um,micrograph1584.tif,network,44.0,44.0
1584,,,,,2,,BSE,SIS_XL.TIF,246x,1585,100.0,129,um,micrograph1585.bmp,indent,47.0,47.0
1585,C,970.0,5.0,M,2,Q,SE,AC1 970C 5M Q,982x,1586,20.0,103,um,micrograph1586.tif,spheroidite+widmanstatten,38.0,38.0
1586,,,,,2,,BSE,,,1587,2.0,83,um,micrograph1587.tif,pearlite,,
1587,,,,,2,,SE,ET Gyro,19641x,1588,1.0,103,um,micrograph1588.tif,pearlite,42.0,42.0
1588,,,,,2,,SE,SIS_XL.TIF,9820X,1589,2.0,103,um,micrograph1589.tif,pearlite,47.0,47.0
1589,,,,,2,,SE,,246x,1590,100.0,129,um,micrograph1590.tif,,,
1590,C,970.0,24.0,H,2,FC,SE,AC1 970C 24H FC,344x,1591,50.0,90,um,micrograph1591.tif,sample,30.0,30.0
1591,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M 65C 4H FC,344x,1592,50.0,90,um,micrograph1592.tif,,31.0,31.0
1592,,,,,2,,SE,,49X,1593,500.0,129,um,micrograph1593.tif,network,,
1593,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,98x,1594,200.0,103,um,micrograph1594.tif,,40.0,40.0
1594,,,,,2,,SE,,4910x,1595,5.0,129,um,micrograph1595.tif,pearlite+spheroidite,,
1595,,,,,2,,SE,IN1 Etched Sample,147307x,1596,200.0,154,nm,micrograph1596.tif,quality,44.0,44.0
1596,,,,,2,,SE,ET Gyro,,1597,2.0,103,um,micrograph1597.tif,pearlite,42.0,42.0
1597,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M 65C 4H FC,491x,1598,50.0,129,um,micrograph1598.tif,,31.0,31.0
1598,,,,,2,,SE,SIS_XL.TIF,,1599,100.0,103,um,micrograph1599.tif,martensite,47.0,47.0
1599,,,,,2,,BSE,SIS_XL.TIF,982x,1600,20.0,103,um,micrograph1600.tif,,47.0,47.0
1600,C,970.0,3.0,H,2,Q,SE,AC1 970C 3H Q,491x,1601,50.0,129,um,micrograph1601.tif,spheroidite+widmanstatten,26.0,26.0
1601,,,,,2,,SE,SIS_XL.TIF,3437X,1602,5.0,90,um,micrograph1602.tif,crack,47.0,47.0
1602,C,970.0,3.0,H,2,Q,BSE,AC1 970C 3H Q,98x,1603,200.0,103,um,micrograph1603.tif,network,37.0,37.0
1603,,,,,2,,BSE,SIS_XL.TIF,98x,1604,200.0,103,um,micrograph1604.bmp,indent,47.0,47.0
1604,C,800.0,5.0,M,2,Q,SE,AC1 800C 5M Q,7856X,1605,2.0,83,um,micrograph1605.tif,pearlite,8.0,8.0
1605,C,970.0,90.0,M,2,Q,BSE,AC1 970C 90M Q,638x,1606,20.0,67,um,micrograph1606.tif,sample,40.0,40.0
1606,C,970.0,90.0,M,2,AR,SE,AC1 970C 90M AR,1964X,1607,10.0,103,um,micrograph1607.tif,spheroidite,29.0,29.0
1607,C,900.0,24.0,H,2,Q,SE,AC1 900C 24H Q,982x,1608,20.0,103,um,micrograph1608.tif,spheroidite,20.0,20.0
1608,,,,,2,,SE,IN3 Unetched,3437x,1609,5.0,90,um,micrograph1609.tif,crack,45.0,45.0
1609,C,970.0,3.0,H,2,Q,,AC1 970C 3H Q,638x,1610,20.0,67,um,micrograph1610.tif,spheroidite+widmanstatten,26.0,26.0
1610,C,970.0,3.0,H,2,Q,SE,AC1 970C 3H Q,1964X,1611,10.0,103,um,micrograph1611.tif,spheroidite,37.0,37.0
1611,,,,,2,,BSE,,786x,1612,20.0,83,um,micrograph1612.tif,crack,,
1612,C,1000.0,5.0,M,2,Q,SE,AC1 1000C 5M Q,1964X,1613,10.0,103,um,micrograph1613.tif,spheroidite,4.0,4.0
1613,,,,,2,,SE,,491x,1614,50.0,129,um,micrograph1614.tif,,,
1614,,,,,2,,BSE,Gaunt - Utah 1.5 yr explant M,,1615,200.0,105,um,micrograph1615.tif,network,43.0,43.0
